chroma_stft,rms,spectral_centroid,spectral_bandwith,rollof,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.29689115,0.14182656,1941.64364488029,2252.262153740986,3993.761189778646,0.08296712239583333,-110.90641,105.01861,-11.125519,14.948136,-5.710084,1.6579022,-10.749193,7.0383177,-24.884079,1.5982337,-14.434857,-7.879147,-11.736985,-1.5898119,-17.132183,-0.53559464,-15.270069,-4.286587,-3.152644,0.038769193,Sin-Bandera-Suelta-Mi-Mano
0.31113663,0.13084541,1931.824715110508,2231.261207439526,3965.7979329427085,0.0825466579861111,-116.56498,105.988075,-12.231493,17.479256,-1.9802619,1.0382854,-10.158952,6.4698644,-24.548317,1.1717454,-15.494292,-8.048837,-11.254173,-0.8355727,-15.786126,1.2307762,-14.748133,-5.106915,-3.9384782,-0.5565177,Sin-Bandera-Suelta-Mi-Mano
0.33580065,0.142515,1909.2270051278629,2201.4237714204532,3866.5059407552085,0.08171929253472222,-103.45537,109.584724,-13.905054,16.673098,-1.0526643,-1.1231986,-13.488809,7.0587273,-26.552635,1.721995,-14.31906,-8.600242,-11.244909,-1.1161475,-14.34582,1.8450795,-15.626429,-6.733618,-4.5805287,-1.4407403,Sin-Bandera-Suelta-Mi-Mano
0.334213,0.14998178,1870.9807711591964,2173.1197898346127,3818.006388346354,0.0821533203125,-100.6435,113.15181,-12.65509,15.611523,-4.0091925,-1.9538857,-13.971,7.2372427,-30.594212,1.625405,-13.209137,-7.740684,-9.416813,0.7797073,-14.533235,3.422105,-15.549905,-7.268256,-4.7057714,-2.755809,Sin-Bandera-Suelta-Mi-Mano
0.32256544,0.13946225,1784.0610783488066,2144.3410431071866,3593.951416015625,0.07373046875,-116.44164,117.270996,-11.066985,15.450975,-3.4260654,-1.549935,-11.286289,8.033942,-29.736559,1.2259126,-11.722816,-7.7094545,-7.7087884,1.9294959,-15.172559,2.9866655,-16.293537,-9.730749,-6.001969,-0.9492733,Sin-Bandera-Suelta-Mi-Mano
0.32627422,0.14155796,1738.7376345784087,2117.245438475656,3552.1809895833335,0.07249168113425926,-115.38971,119.540924,-8.591865,14.543257,-7.0596714,-2.0536993,-12.9596195,6.2549396,-30.487667,2.074576,-11.383271,-7.783585,-7.5515575,2.4635046,-12.641206,2.3251607,-16.067818,-8.739644,-6.27384,-2.4577343,Sin-Bandera-Suelta-Mi-Mano
0.30192712,0.13454126,1571.6576313690807,2003.4024947389978,3144.495646158854,0.06282099971064815,-140.74907,127.03535,-5.93075,16.104197,-5.9060464,-1.2139333,-13.390648,4.205442,-27.82355,1.7327403,-10.565123,-9.696253,-7.084303,0.051658913,-12.815405,-1.0710901,-15.467366,-9.680214,-6.0907154,-1.5939397,Sin-Bandera-Suelta-Mi-Mano
0.28460428,0.11636542,1632.6016082314575,2018.9549416748876,3198.926798502604,0.06337257667824074,-158.42242,122.815285,-6.7320523,20.152597,-3.313599,-0.68627214,-12.909989,3.2546,-25.229027,1.1342306,-9.946996,-10.92019,-6.754119,-0.2096706,-12.979987,0.41890603,-14.335644,-7.7182717,-4.6783385,-1.2420316,Sin-Bandera-Suelta-Mi-Mano
0.2686532,0.08934037,1614.9530344540954,1994.8301605789366,3072.369384765625,0.06063051576967592,-202.52464,120.695366,-4.859103,25.165613,1.2996182,0.6346207,-11.225755,2.3786356,-17.729239,0.051282387,-7.8102374,-11.215236,-9.624675,-5.0704827,-13.443146,-0.7107815,-13.1506405,-3.790685,-3.2670512,0.59949255,Sin-Bandera-Suelta-Mi-Mano
0.2538454,0.08185692,1499.7545285749075,1916.726506780169,2851.105753580729,0.053595648871527776,-223.99765,124.94884,-1.6564469,28.86456,1.3483839,1.714876,-11.547573,2.3096623,-14.966903,-2.0074344,-8.757895,-11.866619,-11.855121,-7.7536054,-11.896502,-0.36894906,-12.427467,-0.64908403,-2.6018128,-0.05766265,Sin-Bandera-Suelta-Mi-Mano
0.22487089,0.072787635,1363.72737089963,1812.438826591207,2454.9346923828125,0.04694507740162037,-256.28827,130.38498,2.2883036,29.912788,2.403851,2.051949,-8.588978,3.3692057,-13.16494,-4.448518,-8.352914,-12.105342,-10.676736,-10.103674,-13.491606,-1.3585447,-11.874982,0.79183465,-2.0081081,-0.16991574,Sin-Bandera-Suelta-Mi-Mano
0.20493157,0.08013082,1384.7516922004418,1846.9934268285122,2485.4400634765625,0.04630081741898148,-259.25638,124.25734,3.2907226,28.579245,1.893691,0.53490174,-11.860671,5.4331613,-14.187769,-6.0757794,-6.0146127,-13.375886,-10.47425,-8.136808,-11.883827,-0.18276483,-12.410877,1.8814901,-3.0142963,-0.38514534,Sin-Bandera-Suelta-Mi-Mano
0.20625974,0.08394206,1237.646749215538,1758.0365303527296,2247.478230794271,0.041745786313657406,-271.6074,130.75404,6.6104927,26.586855,-0.79669726,2.3033228,-11.054846,4.6670775,-15.134053,-7.060774,-7.4386554,-14.565986,-11.022987,-10.06941,-10.857213,-3.5352068,-12.853613,0.2348938,-3.1283736,0.91108155,Sin-Bandera-Suelta-Mi-Mano
0.21615082,0.08214199,1355.2744500362342,1812.746030431041,2511.4095052083335,0.048886899594907406,-258.83615,128.38649,2.6862059,22.250172,-2.0726664,2.2018778,-13.273345,3.6218257,-17.313002,-5.464693,-9.608313,-14.442842,-9.331481,-7.415289,-10.955684,-3.5016165,-12.643282,-3.782123,-4.7315087,2.3403938,Sin-Bandera-Suelta-Mi-Mano
0.21836284,0.08287001,1484.2432046884119,1871.5508221485861,2723.2523600260415,0.056611237702546294,-248.18307,121.2402,-2.2067153,18.39722,-6.936743,-0.56699306,-13.457452,3.1820602,-23.518265,-3.8516855,-9.308181,-14.819981,-7.1443744,-7.7524557,-12.765903,-1.8641322,-11.790882,-5.5419626,-4.4896007,1.8995714,Sin-Bandera-Suelta-Mi-Mano
0.22016615,0.08449273,1624.3840837159876,2019.8338579267167,3149.530029296875,0.059136284722222224,-231.93195,112.0491,-5.767474,19.694471,-4.119557,-1.3718042,-14.784953,1.3447495,-24.431654,-2.3134885,-12.723354,-16.239458,-8.076006,-6.88945,-12.300159,-2.2683573,-13.612311,-6.335172,-4.339916,1.5631255,Sin-Bandera-Suelta-Mi-Mano
0.23619655,0.07743121,1695.4658233382359,2074.9813329699855,3367.005411783854,0.062131528501157406,-226.2466,110.25348,-4.2813725,21.920134,-5.4840336,-0.1972922,-11.860797,-0.4023936,-23.457983,-0.7858073,-17.929323,-17.539371,-10.953785,-8.890531,-10.8330345,-2.4545462,-14.18108,-7.142696,-5.8854485,-0.12024632,Sin-Bandera-Suelta-Mi-Mano
0.25190264,0.06646184,1693.536788228297,2081.5659901835907,3366.95556640625,0.06013545283564815,-236.55031,109.99747,-5.029659,25.404713,-3.4363596,-1.8209101,-9.7387085,2.777681,-20.326706,-0.09111069,-19.720144,-14.690139,-11.014449,-8.349311,-11.975451,-1.7257088,-13.978668,-6.532374,-7.9163303,-1.4906224,Sin-Bandera-Suelta-Mi-Mano
0.24489379,0.07288089,1605.1924731211486,2053.610313669129,3180.035400390625,0.054309986255787035,-231.20226,109.8999,-5.9663844,29.231579,0.4955464,-3.347823,-9.943376,4.5247235,-20.021322,-2.0040889,-21.99253,-17.066147,-11.924078,-9.100968,-13.604693,-1.1550562,-15.322558,-6.8354588,-8.518488,-1.6650348,Sin-Bandera-Suelta-Mi-Mano
0.26802605,0.064282626,1499.3656155935168,1973.8782256138863,2965.1021321614585,0.050272623697916664,-249.73781,118.51886,-4.1356297,31.000168,6.1206036,-0.32192314,-7.511026,6.31059,-14.443607,-2.731261,-24.348528,-16.793535,-10.981378,-6.526088,-10.608459,-3.2371302,-17.354708,-7.91581,-8.966154,-0.63436836,Sin-Bandera-Suelta-Mi-Mano
0.2787105,0.060340554,1430.314668089376,1894.3847389916284,2741.4459228515625,0.04997875072337963,-258.07828,124.229546,-1.9470881,29.407566,3.3183985,1.1656923,-6.74838,9.126912,-14.743936,-3.8810315,-22.441832,-15.343107,-9.659326,-6.7560267,-10.495482,-1.4345739,-16.164547,-9.751098,-11.078435,-0.73103607,Sin-Bandera-Suelta-Mi-Mano
0.2867593,0.062079016,1394.1565734655103,1827.2112234875767,2621.66748046875,0.05076768663194445,-250.1165,129.31621,-6.9478335,28.369873,3.538378,-0.12228609,-9.483968,9.303108,-17.59038,-4.686898,-18.85351,-13.716089,-7.593888,-8.22044,-11.737517,-0.881309,-15.584338,-7.6735983,-8.432527,1.0989448,Sin-Bandera-Suelta-Mi-Mano
0.25401282,0.07117104,1488.6488494382274,1897.9341436077423,2863.965861002604,0.05741599754050926,-231.83546,123.8284,-4.8198047,26.893953,0.22054404,0.47236535,-11.69117,12.20229,-21.893242,-3.2475367,-17.60317,-15.5017,-4.641025,-7.166908,-11.34412,1.973686,-15.659956,-7.275794,-8.367998,1.7043742,Sin-Bandera-Suelta-Mi-Mano
0.24923159,0.07840423,1526.3061286675004,1921.242129945587,2994.012451171875,0.058349609375,-221.52248,122.077194,-1.7073152,24.911299,-2.9669297,1.485378,-12.215558,14.013265,-24.60746,-2.0853662,-14.8979225,-14.57377,-2.739487,-8.378786,-9.009444,2.3813472,-13.549895,-4.9384766,-7.405483,-0.2533836,Sin-Bandera-Suelta-Mi-Mano
0.2157896,0.092929475,1618.3038450035167,1982.8673062346222,3220.759073893229,0.061919035734953706,-204.59085,113.2994,-2.9611435,24.898003,-7.5659213,-0.053941656,-14.189711,15.575307,-30.68843,1.2497201,-10.691454,-15.046521,-1.0742396,-8.782509,-9.066942,4.839483,-12.843483,-3.9239366,-8.526502,-1.7394532,Sin-Bandera-Suelta-Mi-Mano
0.21842717,0.097311735,1717.03521280126,2018.8863720564932,3438.9322916666665,0.06804741753472222,-187.17165,109.314224,-8.454499,24.558128,-8.397445,0.4747263,-14.611736,13.494067,-33.75524,3.2946992,-9.2017,-15.322609,-0.92504007,-6.7933936,-8.313076,5.8887625,-12.192926,-2.0462024,-6.1373606,-1.6961379,Sin-Bandera-Suelta-Mi-Mano
0.21926872,0.09001981,1832.0108755580225,2125.616210295625,3793.5323079427085,0.07430013020833333,-193.34671,102.36205,-4.9702845,24.389603,-8.5208645,3.8451517,-12.315372,13.833088,-30.05897,3.0129015,-11.343558,-14.17254,-0.7685985,-3.988243,-9.581502,7.032064,-11.001664,-1.4823396,-6.308481,-1.0130664,Sin-Bandera-Suelta-Mi-Mano
0.23331909,0.08916262,1875.7375226441034,2115.7508967398717,3756.297810872396,0.07387740523726852,-189.03458,101.86786,-11.330809,25.455517,-6.5473056,1.9730097,-12.934026,10.068706,-30.204508,1.9133272,-10.706292,-12.931953,-1.8519872,-3.206959,-11.753228,6.3518133,-12.050014,-1.4452003,-4.638618,-1.7700691,Sin-Bandera-Suelta-Mi-Mano
0.24794436,0.08449325,1867.1034012666905,2125.2963736684906,3727.03857421875,0.07422327112268519,-191.5904,103.48828,-11.96862,23.339622,-8.884938,1.6295214,-10.913667,7.8023095,-28.792606,1.1421748,-11.628081,-12.502102,-3.1369555,-1.0555701,-12.586422,5.2843165,-14.184783,-4.15408,-5.4848747,-1.7108505,Sin-Bandera-Suelta-Mi-Mano
0.2632621,0.074096665,1827.0520646239295,2119.4415945605074,3665.180460611979,0.07015426070601852,-202.47394,108.46535,-9.935626,25.333065,-4.389205,3.1789048,-10.043775,2.8174112,-23.37585,-1.2383386,-15.422306,-12.232983,-6.965401,-1.2708422,-13.333033,3.2957594,-14.9139595,-5.4573965,-6.083882,-1.0465417,Sin-Bandera-Suelta-Mi-Mano
0.25728846,0.07226928,1786.7677957318176,2139.087469643023,3627.447509765625,0.06553593388310185,-216.9118,108.78304,-5.1350207,26.731611,-2.3747613,1.7482033,-7.9050384,2.3910625,-20.106222,-3.3959284,-17.970577,-12.365897,-7.7867126,-2.192629,-13.455659,2.0634975,-16.074682,-5.062479,-6.8974156,-0.7426472,Sin-Bandera-Suelta-Mi-Mano
0.25337562,0.07540531,1743.6307026254406,2095.5365994390745,3430.1595052083335,0.06051070601851852,-222.51443,110.86543,-5.067332,26.552544,-0.8585488,-0.47585303,-7.6351504,1.6153728,-21.575737,-3.5355718,-18.428646,-13.129274,-8.080312,-3.6501987,-13.238616,0.3760735,-17.04601,-6.675292,-7.6501575,-1.5653037,Sin-Bandera-Suelta-Mi-Mano
0.2754374,0.06963401,1625.2880163009036,2045.192874624085,3301.9073486328125,0.05587203414351852,-237.46326,118.53388,-0.740949,25.406082,0.022656476,1.910377,-3.8739514,0.43019548,-18.196896,-3.1170986,-19.132963,-12.3260975,-9.222125,-3.340114,-9.670211,-0.85624856,-17.515936,-7.951208,-8.368328,-2.1922286,Sin-Bandera-Suelta-Mi-Mano
0.2778597,0.06720245,1641.3887829498185,2044.0570995630828,3348.363240559896,0.05620885778356482,-241.93272,118.79049,0.006092248,28.55596,4.069194,2.696875,-5.096421,2.6460633,-17.576838,-4.9512515,-19.260084,-11.703698,-9.313662,-4.060947,-9.974449,-0.6413221,-16.532347,-6.855073,-6.656753,0.76862144,Sin-Bandera-Suelta-Mi-Mano
0.27916712,0.07129875,1710.75297984242,2069.299791443645,3475.3194173177085,0.06542742693865741,-226.95612,116.36551,-1.5425248,29.314829,2.6076298,0.92699814,-8.561897,5.1944647,-21.121016,-3.848219,-18.09236,-10.739977,-7.1847634,-4.7543545,-11.949834,1.137933,-17.467726,-7.2245617,-5.579192,0.51514333,Sin-Bandera-Suelta-Mi-Mano
0.2970728,0.0755382,1929.4963306719367,2151.8150923516564,3843.377685546875,0.08227313006365741,-203.24385,107.83867,-5.740186,29.61992,5.4323387,0.49422058,-13.884994,7.535943,-19.603153,-1.8253815,-17.806644,-10.724915,-6.757374,-3.6260147,-15.399525,0.9459846,-18.3943,-8.085029,-6.1447225,1.6000159,Sin-Bandera-Suelta-Mi-Mano
0.2997888,0.08127162,1929.3397658523552,2156.5892142758694,3889.2852783203125,0.08468062789351852,-183.95374,106.582344,-7.977392,31.789162,5.979874,2.3385136,-14.328416,10.669536,-18.951866,-2.7300184,-19.007984,-10.015977,-5.2157774,-1.9866747,-16.795752,1.0163598,-18.692421,-7.11565,-5.125234,2.5714524,Sin-Bandera-Suelta-Mi-Mano
0.29416698,0.088893116,2070.690631417346,2268.437358944832,4193.092854817708,0.09190086082175926,-161.03201,98.328224,-8.503912,32.461613,5.816395,-0.03875789,-18.54855,12.686019,-19.368315,-3.4903827,-19.779806,-10.128567,-5.358185,-2.1229444,-19.954178,0.59742314,-19.466982,-5.7948284,-6.007664,3.531245,Sin-Bandera-Suelta-Mi-Mano
0.29844528,0.106164694,2091.272865946635,2274.8977591923867,4203.3111572265625,0.09636773003472222,-136.78053,98.36075,-9.698805,28.228394,2.5706038,-1.471557,-19.321253,11.006721,-20.162178,1.2240145,-18.293503,-9.993323,-4.8194647,-0.94440377,-20.149796,-1.4552431,-21.322664,-5.3523154,-6.264576,0.762938,Sin-Bandera-Suelta-Mi-Mano
0.2943367,0.10798193,2045.6905458313176,2251.176327753435,4176.344807942708,0.0918850368923611,-133.49846,99.9924,-11.402936,25.5833,-0.7326426,1.9272729,-17.564344,10.209522,-16.893473,2.1839788,-17.472084,-9.206202,-7.8423076,-0.78653437,-20.49191,-5.085351,-19.939684,-3.464041,-5.3016257,2.8337328,Sin-Bandera-Suelta-Mi-Mano
0.28808236,0.10879153,2014.6402712707086,2262.4649487516867,4234.564208984375,0.08666087962962964,-133.14796,101.781006,-9.869065,23.099367,-4.3876824,4.437302,-16.788448,7.8176665,-18.627028,1.3950852,-16.811129,-7.9065175,-9.806476,-0.69847685,-19.027565,-5.64686,-19.050982,-1.9217964,-3.0751753,3.5524035,Sin-Bandera-Suelta-Mi-Mano
0.29788685,0.11335538,2283.629869932058,2401.1621697913815,4779.872639973958,0.1045803493923611,-121.610695,94.81125,-7.652065,18.482847,-5.842227,2.8560407,-19.6511,4.9257984,-21.170464,3.0694048,-14.541918,-7.1415515,-12.318047,-0.49625245,-18.266535,-5.34886,-20.632156,-2.5482707,-4.2841516,2.2683113,Sin-Bandera-Suelta-Mi-Mano
0.30193734,0.12001209,2242.2111101519704,2358.5700444293448,4633.327229817708,0.10517713758680555,-116.318855,97.37119,-7.9781513,18.660275,-7.2154236,2.2813258,-19.399618,4.83762,-23.685625,4.0754833,-13.533411,-6.173495,-11.756548,-0.30396998,-17.23313,-3.0888274,-19.754663,-3.6459746,-3.701594,0.65961313,Sin-Bandera-Suelta-Mi-Mano
0.2982318,0.10937592,2206.5101106345937,2331.2045839375087,4572.615559895833,0.10186315465856481,-127.77728,97.985176,-9.018812,20.995213,-5.799011,2.5823603,-18.570417,5.139795,-22.269434,1.7585768,-14.033198,-6.1874957,-11.117668,-0.28183442,-16.244877,-2.0739675,-16.918144,-2.9911726,-4.1181726,1.3738279,Sin-Bandera-Suelta-Mi-Mano
0.3183778,0.1136759,2336.0341929648343,2426.762447426107,4811.973063151042,0.10749873408564815,-122.441536,93.16939,-3.3868032,23.199537,-4.206615,0.5140637,-19.308838,5.7454915,-23.379467,-1.0818354,-14.905538,-5.9041295,-9.421226,2.5073886,-14.937317,-1.430136,-17.363125,-2.9122605,-6.411801,-1.135419,Sin-Bandera-Suelta-Mi-Mano
0.32023272,0.11739321,2232.3704939368295,2382.1576063641096,4558.858235677083,0.10230848524305555,-125.443344,97.7062,0.22767866,23.810741,-5.4817777,-1.1900902,-18.776976,6.2222037,-23.42631,-2.0106058,-15.034753,-6.236593,-8.658146,3.712423,-13.5306015,-1.0093364,-17.618885,-4.2218995,-9.376112,-2.7821152,Sin-Bandera-Suelta-Mi-Mano
0.31593585,0.110560074,2003.440335083849,2302.918477989121,4170.2138264973955,0.08298972800925926,-141.02074,103.17081,-0.74740094,26.85311,-4.385352,-2.7411833,-16.23453,8.596955,-20.296192,-3.1193523,-18.202593,-9.189273,-8.930402,3.6761658,-12.910887,0.28230482,-15.55877,-5.3989263,-11.197755,-2.6358325,Sin-Bandera-Suelta-Mi-Mano
0.31190526,0.10557288,2024.565205745667,2344.164787205526,4250.813802083333,0.0811496310763889,-151.05948,101.050835,3.715875,27.583603,-3.4253206,-0.82779807,-15.918437,7.9519267,-17.821579,-5.007403,-20.43319,-11.274977,-9.97369,3.7412171,-12.103272,-0.9345166,-15.416515,-4.769807,-12.9910345,-2.8019102,Sin-Bandera-Suelta-Mi-Mano
0.3203441,0.102142796,2034.287450741938,2387.826939937392,4306.7901611328125,0.07822898582175926,-158.63893,99.2917,7.110026,28.782303,-0.15881065,-1.2034737,-14.868621,8.691349,-16.84519,-5.6009216,-23.835127,-13.638101,-11.387008,2.9922175,-12.085748,-1.3522557,-16.663357,-5.6765265,-13.428589,-3.9192755,Sin-Bandera-Suelta-Mi-Mano
0.3142453,0.099430755,1956.6971223914911,2372.3157306847575,4213.3799235026045,0.07151285807291667,-164.76813,100.94766,8.155816,28.636484,0.06473923,0.09994704,-14.33055,9.854161,-15.400107,-5.26691,-25.649094,-15.628596,-12.912917,2.173948,-12.311205,-0.12922795,-17.091734,-6.075494,-12.779076,-2.9330037,Sin-Bandera-Suelta-Mi-Mano
0.33119363,0.08359197,1843.9080135470444,2295.1614743536625,4039.9678548177085,0.06435366030092593,-189.9678,102.95839,6.7432704,32.42086,0.86440074,5.3699493,-8.936862,13.130403,-12.004048,-5.2178516,-25.59332,-15.92006,-12.401534,1.4990789,-10.597853,-0.4223539,-17.1106,-6.896555,-11.802088,-2.2805219,Sin-Bandera-Suelta-Mi-Mano
0.3499339,0.07375408,1634.786982906457,2089.320634243989,3463.85498046875,0.05615686487268518,-223.93764,114.31382,6.8582196,32.644173,2.3525941,8.017519,-3.9901066,12.682001,-10.593654,-5.0969276,-21.316154,-14.683813,-9.465031,1.4386464,-8.926661,-2.015702,-16.537235,-7.320541,-9.875239,-2.1072693,Sin-Bandera-Suelta-Mi-Mano
0.34641597,0.06825461,1644.2950944591332,2075.010478509177,3495.506795247396,0.05833604600694445,-231.82733,114.92772,5.9918394,32.967636,2.0072813,10.860541,-3.6963332,13.290691,-10.229171,-3.8168483,-21.022938,-12.503766,-9.60447,0.36809582,-10.48903,-1.8420836,-15.976861,-7.4984655,-8.248378,0.6315928,Sin-Bandera-Suelta-Mi-Mano
0.34129822,0.07142641,1608.8739837722435,2028.0336135602881,3422.333780924479,0.05954770688657408,-226.87254,114.61888,4.437215,32.608547,0.15202303,11.777726,-3.8466985,12.363926,-9.005974,-2.9632657,-18.608406,-10.88659,-10.025165,-0.853551,-12.473528,-3.387795,-15.497798,-6.7177696,-5.9233804,3.1478937,Sin-Bandera-Suelta-Mi-Mano
0.3425013,0.06320166,1602.2521814448944,1976.354086211619,3350.755818684896,0.063232421875,-234.45047,116.05127,-2.5821736,31.733303,-0.54610395,11.48821,-2.8255432,9.318358,-9.162179,-2.0704186,-17.113243,-9.807572,-9.176695,-2.1837666,-13.3185625,-4.4419684,-16.075626,-7.890286,-5.865162,4.3762994,Sin-Bandera-Suelta-Mi-Mano
0.32317734,0.08528291,1754.9411146455075,2062.9230690429245,3565.888468424479,0.07359257450810185,-198.12796,111.161476,-4.930039,26.421553,0.6577448,6.6513853,-5.7786403,7.208939,-13.057538,-0.34642255,-17.127201,-8.763646,-9.358265,-3.1328967,-15.56224,-2.9419494,-14.393843,-6.9577394,-4.9639087,4.5588083,Sin-Bandera-Suelta-Mi-Mano
0.30532125,0.111485384,1937.5107260477812,2214.9294311189815,4018.7337239583335,0.08367467809606481,-150.66061,104.21816,-6.7073145,22.976555,-6.7776947,4.4059243,-9.631543,7.9904075,-17.84786,1.0450473,-15.947179,-6.9055715,-9.146219,-2.6595352,-18.02427,-2.256691,-15.616759,-7.422647,-4.854283,4.4656425,Sin-Bandera-Suelta-Mi-Mano
0.29963443,0.11590179,1884.4234037574647,2186.2762542517803,3916.650390625,0.08038330078125,-144.78021,107.10334,-9.280309,20.53651,-8.919501,2.2524326,-8.023235,8.146395,-19.95948,1.550166,-15.933406,-8.861945,-8.667796,-0.5942366,-17.015009,-2.9418967,-16.098457,-7.547542,-6.8887396,2.579314,Sin-Bandera-Suelta-Mi-Mano
0.3073879,0.11999392,1881.9115451808223,2177.1899849914776,3843.2281494140625,0.08062292028356481,-140.52986,110.029015,-10.906862,17.788559,-8.450236,0.17388465,-7.9281483,7.6132016,-22.644165,0.2116293,-16.96241,-9.748499,-7.8186946,-0.21932952,-14.599476,-0.15844743,-15.8614855,-10.422282,-8.340792,-0.09999367,Sin-Bandera-Suelta-Mi-Mano
0.29968214,0.14097935,1870.8507245874118,2196.506785353431,3777.631632486979,0.07945873119212964,-116.81901,110.64263,-9.619088,15.655392,-7.716154,-3.0436215,-10.213546,9.626912,-24.378397,-0.07468697,-16.433496,-9.525582,-6.8958645,1.1585202,-15.520621,0.05393377,-15.459876,-9.897182,-7.909671,-0.8057321,Sin-Bandera-Suelta-Mi-Mano
0.30702168,0.13270178,1783.334766854956,2168.914798240519,3636.469523111979,0.07185646339699074,-128.6542,113.67557,-7.499238,18.041641,-5.628634,-3.589552,-11.158082,9.483733,-22.729668,-2.1981707,-17.105198,-10.592757,-6.5081906,1.030237,-15.450067,0.29392943,-14.435126,-9.91465,-9.542036,-2.9895804,Sin-Bandera-Suelta-Mi-Mano
0.31617546,0.120300956,1916.0481046007824,2226.5671177584227,3887.291463216146,0.0780978732638889,-133.19403,108.39344,-7.641396,22.521025,0.53156877,-1.8745071,-11.944004,9.244451,-20.171398,-2.14977,-19.60225,-10.968667,-9.206368,0.93506116,-14.678853,0.64698213,-13.78793,-8.40006,-9.733966,-3.018014,Sin-Bandera-Suelta-Mi-Mano
0.32156876,0.12771828,2000.3323081808685,2276.0087385767115,4084.429931640625,0.0820018627025463,-121.02335,105.99718,-7.882461,22.251045,-0.09288293,-2.122977,-14.228503,8.94389,-21.19076,-2.8817613,-18.268637,-9.740741,-11.354535,0.6515668,-16.189491,2.6818898,-12.667001,-8.033698,-8.663453,-2.3035803,Sin-Bandera-Suelta-Mi-Mano
0.32509217,0.13071254,1977.9765366899328,2265.749450199151,4056.566365559896,0.08153618706597222,-119.91382,109.45083,-2.4181128,21.039637,-4.4644604,-1.1921777,-14.588228,8.919564,-21.331375,-2.8663757,-16.479422,-9.000969,-11.783456,2.6166823,-16.363075,1.3942558,-13.055336,-6.7898593,-10.220494,-2.0869937,Sin-Bandera-Suelta-Mi-Mano
0.36155546,0.11384644,1894.0372802712368,2211.0368402816066,3909.6720377604165,0.07468442563657407,-140.10732,112.87892,-1.6369971,23.730179,-2.9224238,2.4816132,-11.36666,9.018951,-19.927555,-3.4483922,-18.043272,-9.022407,-12.675582,2.6433954,-14.334934,2.3297713,-12.63614,-6.656032,-11.463259,-2.1280713,Sin-Bandera-Suelta-Mi-Mano
0.3673707,0.12187823,1915.2562164417932,2195.5940642886294,3941.423543294271,0.0777271412037037,-131.96408,114.74698,-2.9362717,19.504044,-6.1550317,2.57242,-9.960584,10.280491,-22.139297,-2.812641,-17.244154,-7.8038,-11.901788,2.6322346,-14.48098,2.049783,-13.208122,-7.930878,-9.322953,0.7105503,Sin-Bandera-Suelta-Mi-Mano
0.36911985,0.13507946,1856.4705390794907,2173.598119845224,3801.0589599609375,0.07690881799768519,-121.15768,117.506195,-3.7104187,17.445393,-5.3990674,0.37664798,-13.473506,7.863427,-23.67766,-1.4086342,-15.872077,-7.5274973,-10.746318,2.8133097,-14.099231,3.349657,-13.04887,-7.7528076,-7.9322376,1.043366,Sin-Bandera-Suelta-Mi-Mano
0.37371683,0.12788562,1789.6818681603127,2164.090344218258,3694.389851888021,0.07165075231481481,-131.93512,118.07035,-1.49367,20.821892,-1.9828032,3.10052,-11.727717,9.219258,-20.498775,-0.33965698,-16.540272,-6.5283465,-8.209239,2.2132967,-13.287665,2.797349,-12.723047,-6.4734488,-8.405593,1.3623762,Sin-Bandera-Suelta-Mi-Mano
0.36840937,0.13725705,1888.4744410462115,2254.7724283956723,3974.67041015625,0.07380054615162036,-120.908005,112.492836,-3.2895565,19.621721,0.11214576,2.4145792,-10.209501,7.2945914,-21.80411,1.0932205,-16.934769,-4.948591,-7.848532,1.2919874,-12.613012,3.6303575,-12.862152,-6.0185404,-8.806696,-0.3084016,Sin-Bandera-Suelta-Mi-Mano
0.33251864,0.15736845,2040.2383766040457,2349.1122978994167,4308.3852132161455,0.0854763454861111,-96.10746,107.976036,-3.717844,15.161479,-4.4229465,0.6478719,-10.992671,7.813364,-25.614756,3.9712894,-14.800277,-3.5956724,-8.765507,1.1758798,-14.394922,4.135958,-13.168048,-5.6492505,-8.590461,-0.95576644,Sin-Bandera-Suelta-Mi-Mano
0.3190784,0.16067205,2104.9385087605033,2396.9713320442615,4452.3386637369795,0.08966516565393519,-93.81027,104.39759,-4.680102,13.857998,-6.0446568,0.5652682,-11.417202,8.495139,-28.189074,6.7083454,-15.666296,-2.7097077,-9.411327,1.655203,-15.690062,2.14632,-13.375292,-4.2920585,-6.764231,-0.4003753,Sin-Bandera-Suelta-Mi-Mano
0.3129267,0.14606465,2086.9198008161234,2389.4439313359694,4487.180582682292,0.0869479709201389,-105.61431,104.50233,-4.662458,14.956098,-7.299372,2.784808,-8.218561,10.413427,-28.12161,3.5854023,-16.23373,-3.552909,-8.970259,1.3171881,-15.489599,1.0209557,-13.780618,-4.3282514,-7.3514347,-0.86129135,Sin-Bandera-Suelta-Mi-Mano
